advertiser_id,site_id,campaign_id,ad_id,item_id,item_title,seller_sku,status,ad_group_id,brand_value_id,brand_value_name,buy_box_winner,catalog_listing,channel,condition,current_level,date_created,deferred_stock,domain_id,family_id,family_name,has_discount,image_quality,listing_type_id,logistic_type,official_store_id,original_advertiser_id,permalink,price,price_usd,recommended,status_raw,thumbnail,title,user_product_id,user_product_name
731958,MLB,353235970,,MLB5481921226,Gatilho Com Filtro De Ducha Intimus Universal Pure Shower,,active,969895689,13510552,Pure Shower,False,True,marketplace,new,newbie,2025-07-07T13:43:28Z,False,MLB-HYGIENIC_SHOWERS,6668048740532061,Ducha Intima Com Filtro Universal Pure Shower,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5481921226-gatilho-com-filtro-de-ducha-intimus-universal-pure-shower-_JM,139.0,0.0,False,A,http://http2.mlstatic.com/D_797404-MLA92555471723_092025-I.jpg,Gatilho Com Filtro De Ducha Intimus Universal Pure Shower,MLBU3251103009,Ducha Intima Com Filtro Universal Pure Shower
731958,MLB,353235970,,MLB5483922756,Resistência Para Ducha Chuveiro Pure Shower Eletronic,,active,986558922,13510552,Pure Shower,False,False,marketplace,new,green,2025-07-08T15:02:49Z,False,MLB-ELECTRIC_SHOWER_HEADS,,,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5483922756-resistncia-para-ducha-chuveiro-pure-shower-eletronic-_JM,57.9,0.0,True,A,http://http2.mlstatic.com/D_852134-MLB94536770423_102025-I.jpg,Resistência Para Ducha Chuveiro Pure Shower Eletronic,,
731958,MLB,353235970,,MLB5490625674,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Cor Branco Potência 7.5 Kw,,active,991473819,13510552,Pure Shower,True,True,marketplace,new,yellow,2025-07-11T10:25:52Z,False,MLB-ELECTRIC_SHOWER_HEADS,236909840786852,,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5490625674-chuveiro-eletrico-pure-shower-anti-cloro-com-filtro-cor-branco-potncia-75-kw-_JM,784.35,0.0,True,A,http://http2.mlstatic.com/D_720018-MLA95357848051_102025-I.jpg,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Cor Branco Potência 7.5 Kw,MLBU3256471486,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro 220v
731958,MLB,353235970,,MLB5492148162,Garrafa Água Ionizante Pure Health Hidrogênio Molecular Cor Transparente,,active,993561164,13510552,Pure Shower,True,True,marketplace,new,green,2025-07-12T04:10:54Z,False,MLB-SPORT_AND_BAZAAR_BOTTLES,1349403887703450,Garrafa Água Ionizante Pure Health Hidrogênio Molecular,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5492148162-garrafa-agua-ionizante-pure-health-hidrognio-molecular-cor-transparente-_JM,499.0,0.0,False,A,http://http2.mlstatic.com/D_808715-MLA87745195009_072025-I.jpg,Garrafa Água Ionizante Pure Health Hidrogênio Molecular Cor Transparente,MLBU3250812205,Garrafa Água Ionizante Pure Health Hidrogênio Molecular Transparente
731958,MLB,353235970,,MLB5504379546,Ducha Salão Pure Shower Pro Com Mangueira E Acabamento Cor Prateado,,active,1001891263,25159656,Pur Shower,True,True,marketplace,new,green,2025-07-17T18:21:02Z,False,MLB-SHOWER_HEADS,4839544482110470,Ducha Salão Pure Shower Pro Com Mangueira E Acabamento,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5504379546-ducha-salo-pure-shower-pro-com-mangueira-e-acabamento-cor-prateado-_JM,277.0,0.0,False,A,http://http2.mlstatic.com/D_992012-MLU72529111203_102023-I.jpg,Ducha Salão Pure Shower Pro Com Mangueira E Acabamento Cor Prateado,MLBU3235205990,Ducha Salão Pure Shower Pro Com Mangueira E Acabamento Prateado
731958,MLB,353235970,,MLB5504830724,Presilha Grampos Clips De Cabelo Pure Color Grips Cor Preto,,active,1002973403,13510552,Pure Shower,True,True,marketplace,new,green,2025-07-17T23:07:29Z,False,MLB-HAIRDRESSING_CLIPS,8677726870474575,Presilha Grampos Clips De Cabelo Pure Color Grips,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5504830724-presilha-grampos-clips-de-cabelo-pure-color-grips-cor-preto-_JM,29.9,0.0,False,A,http://http2.mlstatic.com/D_731843-MLA88125937397_072025-I.jpg,Presilha Grampos Clips De Cabelo Pure Color Grips Cor Preto,MLBU3229630571,Presilha Grampos Clips De Cabelo Pure Color Grips Preto
731958,MLB,353235970,,MLB5505620560,Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Prateado,,active,994512243,13510552,Pure Shower,True,True,marketplace,new,green,2025-07-18T03:48:34Z,False,MLB-SHOWER_HEADS,7189117073220291,,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5505620560-pure-filter-filtro-4-estagios-com-esferas-pure-shower-cor-prateado-_JM,353.85,0.0,True,A,http://http2.mlstatic.com/D_942759-MLA95249889425_102025-I.jpg,Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Prateado,MLBU3229725167,Pure Filter Filtro 4 Estágios Com Esferas Pure Shower
731958,MLB,353235970,,MLB5506605632,Refil Filtro Para Chuveiro Eletronic Pure Shower Cor Dourado-escuro,,active,971790886,13510552,Pure Shower,True,True,marketplace,new,green,2025-07-18T12:18:30Z,False,MLB-SHOWER_HEADS,8705758253632787,Refil Filtro Para Chuveiro Eletronic Pure Shower,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5506605632-refil-filtro-para-chuveiro-eletronic-pure-shower-cor-dourado-escuro-_JM,154.35,0.0,True,A,http://http2.mlstatic.com/D_746862-MLA88129659965_072025-I.jpg,Refil Filtro Para Chuveiro Eletronic Pure Shower Cor Dourado-escuro,MLBU3252262847,Refil Filtro Para Chuveiro Eletronic Pure Shower Dourado-escuro
731958,MLB,353235970,,MLB5506789606,Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado,,active,969895680,13510552,Pure Shower,True,True,marketplace,new,green,2025-07-18T12:15:37Z,False,MLB-SHOWER_HEADS,420187993482749,Ducha Pure Shower Pet Kit Completo Mangueira E Suporte,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5506789606-ducha-pure-shower-pet-kit-completo-mangueira-e-suporte-cor-prateado-_JM,227.0,0.0,True,A,http://http2.mlstatic.com/D_919788-MLA88129886151_072025-I.jpg,Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado,MLBU3267534720,Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Prateado
731958,MLB,353235970,,MLB5514445684,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Branco 7.5 Kw,,hold,991473819,13510552,Pure Shower,False,False,marketplace,new,green,2025-07-22T20:06:36Z,False,MLB-ELECTRIC_SHOWER_HEADS,4517925741704747,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro,False,good_quality_thumbnail,gold_pro,drop_off,185624,731958,https://produto.mercadolivre.com.br/MLB-5514445684-chuveiro-eletrico-pure-shower-anti-cloro-com-filtro-branco-75-kw-_JM,697.0,0.0,False,Y,http://http2.mlstatic.com/D_812172-MLB86611832425_062025-I.jpg,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Branco 7.5 Kw,MLBU3313515217,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Branco 7.5 Kw
